;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;72;12;36.8518518519
1;2;Champagne;18;3;41.875
2;3;Picardie;30;5;27.0833333333
3;4;Haute-Normandie;24;4;50.0
4;5;Centre;60;10;31.7307692308
5;6;Basse-Normandie;18;3;35.0
6;7;Bourgogne;36;6;36.7857142857
7;8;Nord;42;7;20.2941176471
8;9;Lorraine;36;6;27.6470588235
9;10;Alsace;24;4;30.6666666667
10;11;Franche Comté;18;3;27.2222222222
11;12;Pays de la Loire;54;9;31.5217391304
12;13;Bretagne;24;4;26.8181818182
13;14;Poitou Charentes;72;12;44.4117647059
14;15;Aquitaine;30;5;26.3333333333
15;16;Midi-Pyrénées;60;10;32.037037037
16;17;limousin;12;2;36.0
17;18;Rhône-Alpes;30;5;27.7272727273
18;19;Auvergne;24;4;32.2727272727
19;20;Languedoc;48;8;24.7619047619
20;21;Provence Côte d'Azur;36;6;30.7142857143
