;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;106;106;33.6
1;2;Champagne;42;42;38.0487804878
2;3;Picardie;17;17;45.3333333333
3;4;Haute-Normandie;7;7;32.5
4;5;Centre;45;45;35.8157894737
5;6;Basse-Normandie;17;17;52.6666666667
6;7;Bourgogne;8;8;31.875
7;8;Nord;57;57;32.4909090909
8;9;Lorraine;21;21;37.85
9;10;Alsace;8;8;51.875
10;11;Franche Comté;9;9;35.0
11;12;Pays de la Loire;28;28;37.1428571429
12;13;Bretagne;21;21;37.8571428571
13;14;Poitou Charentes;15;15;30.0
14;15;Aquitaine;19;19;34.2941176471
15;16;Midi-Pyrénées;8;8;33.125
16;17;limousin;2;2;35.0
17;18;Rhône-Alpes;18;18;38.4117647059
18;19;Auvergne;11;11;34.5
19;20;Languedoc;42;42;42.7631578947
20;21;Provence Côte d'Azur;33;33;34.8275862069
