;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;32;32;36.2903225806
1;2;Champagne;9;9;37.1428571429
2;3;Picardie;14;14;25.4166666667
3;4;Haute-Normandie;8;8;40.0
4;5;Centre;21;21;46.8421052632
5;6;Basse-Normandie;18;18;32.2352941176
6;7;Bourgogne;8;8;32.1428571429
7;8;Nord;18;18;27.0588235294
8;9;Lorraine;16;16;31.3333333333
9;10;Alsace;17;17;45.6666666667
10;11;Franche Comté;7;7;36.6666666667
11;12;Pays de la Loire;20;20;37.3684210526
12;13;Bretagne;19;19;30.4444444444
13;14;Poitou Charentes;23;23;38.8095238095
14;15;Aquitaine;23;23;32.1739130435
15;16;Midi-Pyrénées;23;23;41.6666666667
16;17;limousin;6;6;45.0
17;18;Rhône-Alpes;22;22;36.3636363636
18;19;Auvergne;17;17;41.25
19;20;Languedoc;19;19;39.4736842105
20;21;Provence Côte d'Azur;17;17;32.8125
