;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;48;8;32.1052631579
1;2;Champagne;36;6;40.0
2;3;Picardie;12;2;33.75
3;4;Haute-Normandie;24;4;30.0
4;5;Centre;36;6;35.8823529412
5;6;Basse-Normandie;24;4;28.0
6;7;Bourgogne;12;2;30.0
7;8;Nord;90;15;35.8536585366
8;9;Lorraine;30;5;21.5384615385
9;10;Alsace;24;4;29.0
10;11;Franche Comté;6;1;17.5
11;12;Pays de la Loire;12;2;49.8
12;13;Bretagne;6;1;60.0
13;14;Poitou Charentes;18;3;29.2222222222
14;15;Aquitaine;6;1;30.0
15;16;Midi-Pyrénées;12;2;23.0
16;17;limousin;24;4;26.3636363636
17;18;Rhône-Alpes;30;5;30.4166666667
18;19;Auvergne;6;1;36.6666666667
19;20;Languedoc;18;3;65.5555555556
20;21;Provence Côte d'Azur;24;4;43.3333333333
