;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;48;8;33.2352941176
1;2;Champagne;36;6;34.1666666667
2;3;Picardie;12;2;39.0
3;4;Haute-Normandie;24;4;29.0
4;5;Centre;36;6;33.5714285714
5;6;Basse-Normandie;24;4;26.25
6;7;Bourgogne;12;2;37.5
7;8;Nord;90;15;47.5
8;9;Lorraine;30;5;21.3636363636
9;10;Alsace;24;4;21.4285714286
10;11;Franche Comté;6;1;18.0
11;12;Pays de la Loire;12;2;41.2
12;13;Bretagne;6;1;41.6666666667
13;14;Poitou Charentes;18;3;26.6666666667
14;15;Aquitaine;6;1;30.0
15;16;Midi-Pyrénées;12;2;80.0
16;17;limousin;24;4;28.125
17;18;Rhône-Alpes;30;5;35.0
18;19;Auvergne;6;1;25.0
19;20;Languedoc;18;3;72.2222222222
20;21;Provence Côte d'Azur;24;4;42.5
