;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;636;106;33.3433476395
1;2;Champagne;252;42;31.7931034483
2;3;Picardie;102;17;31.4893617021
3;4;Haute-Normandie;42;7;31.25
4;5;Centre;270;45;31.1649484536
5;6;Basse-Normandie;102;17;34.0697674419
6;7;Bourgogne;48;8;31.25
7;8;Nord;342;57;28.4459459459
8;9;Lorraine;126;21;31.5636363636
9;10;Alsace;48;8;30.5263157895
10;11;Franche Comté;54;9;37.4545454545
11;12;Pays de la Loire;168;28;32.5802469136
12;13;Bretagne;126;21;37.3148148148
13;14;Poitou Charentes;90;15;29.75
14;15;Aquitaine;114;19;44.0217391304
15;16;Midi-Pyrénées;48;8;36.1363636364
16;17;limousin;12;2;23.0
17;18;Rhône-Alpes;108;18;29.7916666667
18;19;Auvergne;66;11;33.275862069
19;20;Languedoc;252;42;35.2454545455
20;21;Provence Côte d'Azur;198;33;32.1590909091
