;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;60;60;34.1896551724
1;2;Champagne;4;4;48.75
2;3;Picardie;22;22;50.0
3;4;Haute-Normandie;13;13;38.6923076923
4;5;Centre;9;9;32.7777777778
5;6;Basse-Normandie;12;12;32.0833333333
6;7;Bourgogne;9;9;37.2222222222
7;8;Nord;9;9;32.7777777778
8;9;Lorraine;17;17;42.4117647059
9;10;Alsace;12;12;32.1818181818
10;11;Franche Comté;8;8;36.25
11;12;Pays de la Loire;26;26;39.2
12;13;Bretagne;17;17;67.0588235294
13;14;Poitou Charentes;10;10;30.5
14;15;Aquitaine;21;21;40.7142857143
15;16;Midi-Pyrénées;8;8;43.75
16;17;limousin;4;4;36.25
17;18;Rhône-Alpes;46;46;40.5476190476
18;19;Auvergne;8;8;28.75
19;20;Languedoc;20;20;39.0
20;21;Provence Côte d'Azur;28;28;46.3333333333
