;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;26;26;20.0833333333
1;2;Champagne;4;4;22.5
2;3;Picardie;5;5;21.25
3;4;Haute-Normandie;8;8;18.0
4;5;Centre;3;3;15.0
5;6;Basse-Normandie;5;5;18.0
6;7;Bourgogne;3;3;20.0
7;8;Nord;5;5;21.25
8;9;Lorraine;5;5;10.0
9;10;Alsace;4;4;8.66666666667
10;11;Franche Comté;1;1;30.0
11;12;Pays de la Loire;6;6;13.0
12;13;Bretagne;8;8;24.375
13;14;Poitou Charentes;2;2;17.5
14;15;Aquitaine;8;8;19.375
15;16;Midi-Pyrénées;3;3;20.0
16;17;limousin;1;1;15.0
17;18;Rhône-Alpes;17;17;17.0
18;19;Auvergne;1;1;30.0
19;20;Languedoc;8;8;27.5
20;21;Provence Côte d'Azur;10;10;23.0
