;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;462;77;31.9859813084
1;2;Champagne;30;5;28.3333333333
2;3;Picardie;72;12;36.1764705882
3;4;Haute-Normandie;126;21;28.4901960784
4;5;Centre;78;13;40.5882352941
5;6;Basse-Normandie;66;11;35.8928571429
6;7;Bourgogne;36;6;37.7777777778
7;8;Nord;66;11;29.4516129032
8;9;Lorraine;90;15;37.619047619
9;10;Alsace;30;5;25.7142857143
10;11;Franche Comté;24;4;25.6666666667
11;12;Pays de la Loire;168;28;34.5316455696
12;13;Bretagne;192;32;31.0235294118
13;14;Poitou Charentes;48;8;30.5454545455
14;15;Aquitaine;150;25;36.6438356164
15;16;Midi-Pyrénées;114;19;29.68
16;17;limousin;18;3;35.0
17;18;Rhône-Alpes;258;43;34.4576271186
18;19;Auvergne;54;9;30.0
19;20;Languedoc;150;25;30.0694444444
20;21;Provence Côte d'Azur;144;24;34.3181818182
