;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;66;11;30.5161290323
1;2;Champagne;12;2;32.5
2;3;Picardie;24;4;30.4166666667
3;4;Haute-Normandie;30;5;27.9166666667
4;5;Centre;36;6;35.7647058824
5;6;Basse-Normandie;12;2;21.4
6;7;Bourgogne;12;2;33.3333333333
7;8;Nord;42;7;26.1666666667
8;9;Lorraine;36;6;34.0625
9;10;Alsace;36;6;33.5625
10;11;Franche Comté;24;4;28.5
11;12;Pays de la Loire;60;10;37.7037037037
12;13;Bretagne;42;7;41.2380952381
13;14;Poitou Charentes;30;5;34.3333333333
14;15;Aquitaine;60;10;33.8888888889
15;16;Midi-Pyrénées;24;4;28.5833333333
16;17;limousin;12;2;30.8333333333
17;18;Rhône-Alpes;90;15;37.775
18;19;Auvergne;6;1;13.3333333333
19;20;Languedoc;78;13;28.5
20;21;Provence Côte d'Azur;24;4;28.3
