;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;84;12;24.6451612903
1;2;Champagne;21;3;27.8125
2;3;Picardie;35;5;20.7407407407
3;4;Haute-Normandie;28;4;22.5
4;5;Centre;70;10;20.3773584906
5;6;Basse-Normandie;21;3;23.2142857143
6;7;Bourgogne;42;6;17.8
7;8;Nord;49;7;19.0243902439
8;9;Lorraine;42;6;21.2195121951
9;10;Alsace;28;4;20.6666666667
10;11;Franche Comté;21;3;11.8421052632
11;12;Pays de la Loire;63;9;18.5789473684
12;13;Bretagne;28;4;20.1851851852
13;14;Poitou Charentes;84;12;27.1341463415
14;15;Aquitaine;35;5;24.8148148148
15;16;Midi-Pyrénées;70;10;15.2131147541
16;17;limousin;14;2;42.7272727273
17;18;Rhône-Alpes;35;5;21.25
18;19;Auvergne;28;4;17.7083333333
19;20;Languedoc;56;8;21.568627451
20;21;Provence Côte d'Azur;42;6;20.9722222222
