;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;192;32;34.8243243243
1;2;Champagne;54;9;33.9444444444
2;3;Picardie;84;14;32.4074074074
3;4;Haute-Normandie;48;8;38.3333333333
4;5;Centre;126;21;32.0
5;6;Basse-Normandie;108;18;36.306122449
6;7;Bourgogne;48;8;36.8421052632
7;8;Nord;108;18;22.8571428571
8;9;Lorraine;96;16;29.2222222222
9;10;Alsace;102;17;36.1777777778
10;11;Franche Comté;42;7;41.5
11;12;Pays de la Loire;120;20;32.0
12;13;Bretagne;114;19;27.4363636364
13;14;Poitou Charentes;138;23;40.9322033898
14;15;Aquitaine;138;23;26.9841269841
15;16;Midi-Pyrénées;138;23;31.1666666667
16;17;limousin;36;6;32.0588235294
17;18;Rhône-Alpes;132;22;28.9361702128
18;19;Auvergne;102;17;31.7441860465
19;20;Languedoc;114;19;30.5208333333
20;21;Provence Côte d'Azur;102;17;26.4102564103
