;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;77;77;43.9295774648
1;2;Champagne;5;5;31.0
2;3;Picardie;12;12;37.0833333333
3;4;Haute-Normandie;21;21;36.2777777778
4;5;Centre;13;13;31.5384615385
5;6;Basse-Normandie;11;11;43.8888888889
6;7;Bourgogne;6;6;30.0
7;8;Nord;11;11;33.9
8;9;Lorraine;15;15;38.3333333333
9;10;Alsace;5;5;35.0
10;11;Franche Comté;4;4;22.5
11;12;Pays de la Loire;28;28;36.375
12;13;Bretagne;32;32;42.2142857143
13;14;Poitou Charentes;8;8;41.875
14;15;Aquitaine;25;25;37.7083333333
15;16;Midi-Pyrénées;19;19;35.0
16;17;limousin;3;3;36.6666666667
17;18;Rhône-Alpes;43;43;44.0512820513
18;19;Auvergne;9;9;36.6666666667
19;20;Languedoc;25;25;32.6
20;21;Provence Côte d'Azur;24;24;27.7083333333
