;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;798;19;29.6955223881
1;2;Champagne;336;8;38.7254901961
2;3;Picardie;294;7;33.3649635036
3;4;Haute-Normandie;84;2;45.119047619
4;5;Centre;294;7;36.1507936508
5;6;Basse-Normandie;294;7;35.4230769231
6;7;Bourgogne;126;3;30.9838709677
7;8;Nord;420;10;28.3842105263
8;9;Lorraine;336;8;29.7260273973
9;10;Alsace;126;3;29.3928571429
10;11;Franche Comté;42;1;39.6842105263
11;12;Pays de la Loire;378;9;30.033557047
12;13;Bretagne;630;15;31.8088737201
13;14;Poitou Charentes;336;8;44.0909090909
14;15;Aquitaine;168;4;32.2875
15;16;Midi-Pyrénées;336;8;28.5668789809
16;17;limousin;126;3;25.3278688525
17;18;Rhône-Alpes;462;11;26.9086538462
18;19;Auvergne;168;4;30.6835443038
19;20;Languedoc;252;6;30.0860215054
20;21;Provence Côte d'Azur;294;7;35.4379562044
