;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;35;5;28.5454545455
1;2;Champagne;7;1;14.0
2;3;Picardie;0;0;
3;4;Haute-Normandie;7;1;30.0
4;5;Centre;14;2;27.5
5;6;Basse-Normandie;7;1;19.2857142857
6;7;Bourgogne;7;1;30.0
7;8;Nord;49;7;26.5277777778
8;9;Lorraine;7;1;8.57142857143
9;10;Alsace;7;1;41.25
10;11;Franche Comté;0;0;
11;12;Pays de la Loire;7;1;24.8571428571
12;13;Bretagne;0;0;
13;14;Poitou Charentes;14;2;17.1818181818
14;15;Aquitaine;7;1;30.0
15;16;Midi-Pyrénées;0;0;
16;17;limousin;7;1;26.6666666667
17;18;Rhône-Alpes;21;3;19.0909090909
18;19;Auvergne;7;1;17.8571428571
19;20;Languedoc;7;1;42.8571428571
20;21;Provence Côte d'Azur;14;2;26.4285714286
