;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;13;13;33.9230769231
1;2;Champagne;2;2;20.0
2;3;Picardie;2;2;32.5
3;4;Haute-Normandie;2;2;40.0
4;5;Centre;6;6;26.6666666667
5;6;Basse-Normandie;2;2;55.0
6;7;Bourgogne;3;3;22.6666666667
7;8;Nord;5;5;25.0
8;9;Lorraine;8;8;24.375
9;10;Alsace;2;2;15.0
10;11;Franche Comté;15;15;35.3333333333
11;12;Pays de la Loire;5;5;37.5
12;13;Bretagne;6;6;24.0
13;14;Poitou Charentes;9;9;37.7777777778
14;15;Aquitaine;7;7;26.6666666667
15;16;Midi-Pyrénées;5;5;52.5
16;17;limousin;1;1;35.0
17;18;Rhône-Alpes;12;12;28.3333333333
18;19;Auvergne;4;4;31.25
19;20;Languedoc;5;5;31.25
20;21;Provence Côte d'Azur;3;3;46.6666666667
