;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;546;13;31.7407407407
1;2;Champagne;84;2;27.0
2;3;Picardie;84;2;24.8484848485
3;4;Haute-Normandie;84;2;32.8947368421
4;5;Centre;252;6;26.6551724138
5;6;Basse-Normandie;84;2;37.05
6;7;Bourgogne;126;3;22.86
7;8;Nord;210;5;30.6304347826
8;9;Lorraine;336;8;26.6012658228
9;10;Alsace;84;2;23.0
10;11;Franche Comté;630;15;31.9856115108
11;12;Pays de la Loire;210;5;41.1486486486
12;13;Bretagne;252;6;22.1098901099
13;14;Poitou Charentes;378;9;31.4784946237
14;15;Aquitaine;294;7;29.8956521739
15;16;Midi-Pyrénées;210;5;30.67
16;17;limousin;42;1;41.4705882353
17;18;Rhône-Alpes;504;12;30.635
18;19;Auvergne;168;4;29.8734177215
19;20;Languedoc;210;5;28.7419354839
20;21;Provence Côte d'Azur;126;3;43.4375
