;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;106;106;37.5384615385
1;2;Champagne;42;42;35.0
2;3;Picardie;17;17;41.6666666667
3;4;Haute-Normandie;7;7;34.0
4;5;Centre;45;45;39.2647058824
5;6;Basse-Normandie;17;17;30.3571428571
6;7;Bourgogne;8;8;36.4285714286
7;8;Nord;57;57;31.6
8;9;Lorraine;21;21;38.1176470588
9;10;Alsace;8;8;38.5
10;11;Franche Comté;9;9;29.875
11;12;Pays de la Loire;28;28;30.6
12;13;Bretagne;21;21;46.75
13;14;Poitou Charentes;15;15;35.3333333333
14;15;Aquitaine;19;19;40.0769230769
15;16;Midi-Pyrénées;8;8;39.2857142857
16;17;limousin;2;2;25.0
17;18;Rhône-Alpes;18;18;32.9411764706
18;19;Auvergne;11;11;37.0
19;20;Languedoc;42;42;36.9090909091
20;21;Provence Côte d'Azur;33;33;39.4230769231
