;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;12;12;45.4166666667
1;2;Champagne;3;3;40.0
2;3;Picardie;5;5;36.0
3;4;Haute-Normandie;4;4;38.75
4;5;Centre;10;10;46.5
5;6;Basse-Normandie;3;3;90.0
6;7;Bourgogne;6;6;32.5
7;8;Nord;7;7;25.0
8;9;Lorraine;6;6;47.5
9;10;Alsace;4;4;30.25
10;11;Franche Comté;3;3;35.0
11;12;Pays de la Loire;9;9;29.4444444444
12;13;Bretagne;4;4;30.0
13;14;Poitou Charentes;12;12;70.9090909091
14;15;Aquitaine;5;5;31.0
15;16;Midi-Pyrénées;10;10;39.0
16;17;limousin;2;2;32.5
17;18;Rhône-Alpes;5;5;27.0
18;19;Auvergne;4;4;35.0
19;20;Languedoc;8;8;29.2857142857
20;21;Provence Côte d'Azur;6;6;40.8333333333
