;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;20;20;34.3333333333
1;2;Champagne;6;6;36.25
2;3;Picardie;9;9;25.0
3;4;Haute-Normandie;4;4;41.25
4;5;Centre;11;11;49.4444444444
5;6;Basse-Normandie;15;15;43.5714285714
6;7;Bourgogne;2;2;57.5
7;8;Nord;11;11;29.1818181818
8;9;Lorraine;10;10;44.5
9;10;Alsace;13;13;45.0
10;11;Franche Comté;4;4;28.75
11;12;Pays de la Loire;11;11;33.5
12;13;Bretagne;15;15;42.1428571429
13;14;Poitou Charentes;11;11;38.2727272727
14;15;Aquitaine;18;18;34.0625
15;16;Midi-Pyrénées;13;13;34.5833333333
16;17;limousin;4;4;26.6666666667
17;18;Rhône-Alpes;17;17;35.3846153846
18;19;Auvergne;13;13;41.1538461538
19;20;Languedoc;11;11;35.5
20;21;Provence Côte d'Azur;11;11;30.4545454545
