;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;11;11;35.0
1;2;Champagne;2;2;30.0
2;3;Picardie;4;4;30.0
3;4;Haute-Normandie;5;5;41.25
4;5;Centre;6;6;38.3333333333
5;6;Basse-Normandie;2;2;17.5
6;7;Bourgogne;2;2;30.0
7;8;Nord;7;7;26.4285714286
8;9;Lorraine;6;6;33.75
9;10;Alsace;6;6;30.6666666667
10;11;Franche Comté;4;4;36.6666666667
11;12;Pays de la Loire;10;10;42.5555555556
12;13;Bretagne;7;7;46.4285714286
13;14;Poitou Charentes;5;5;35.0
14;15;Aquitaine;10;10;35.0
15;16;Midi-Pyrénées;4;4;37.5
16;17;limousin;2;2;37.5
17;18;Rhône-Alpes;15;15;44.5833333333
18;19;Auvergne;1;1;15.0
19;20;Languedoc;13;13;34.5384615385
20;21;Provence Côte d'Azur;4;4;41.25
