;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;34;34;40.4838709677
1;2;Champagne;2;2;37.5
2;3;Picardie;5;5;30.0
3;4;Haute-Normandie;14;14;37.5
4;5;Centre;8;8;30.625
5;6;Basse-Normandie;6;6;53.3333333333
6;7;Bourgogne;4;4;33.75
7;8;Nord;5;5;25.0
8;9;Lorraine;5;5;48.0
9;10;Alsace;2;2;25.0
10;11;Franche Comté;2;2;22.5
11;12;Pays de la Loire;11;11;37.8
12;13;Bretagne;16;16;38.0
13;14;Poitou Charentes;4;4;42.5
14;15;Aquitaine;11;11;35.4545454545
15;16;Midi-Pyrénées;7;7;27.8571428571
16;17;limousin;1;1;30.0
17;18;Rhône-Alpes;23;23;46.7368421053
18;19;Auvergne;4;4;33.75
19;20;Languedoc;14;14;31.0714285714
20;21;Provence Côte d'Azur;14;14;27.1428571429
