;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;64;64;37.6086956522
1;2;Champagne;19;19;32.1428571429
2;3;Picardie;11;11;37.0
3;4;Haute-Normandie;3;3;42.5
4;5;Centre;28;28;38.7826086957
5;6;Basse-Normandie;12;12;27.2727272727
6;7;Bourgogne;3;3;30.0
7;8;Nord;32;32;29.8888888889
8;9;Lorraine;14;14;35.0
9;10;Alsace;4;4;40.0
10;11;Franche Comté;5;5;27.25
11;12;Pays de la Loire;11;11;29.5454545455
12;13;Bretagne;8;8;32.5
13;14;Poitou Charentes;8;8;28.75
14;15;Aquitaine;5;5;38.75
15;16;Midi-Pyrénées;5;5;35.0
16;17;limousin;2;2;25.0
17;18;Rhône-Alpes;11;11;35.0
18;19;Auvergne;6;6;38.0
19;20;Languedoc;20;20;34.5
20;21;Provence Côte d'Azur;18;18;42.8125
