;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;2604;62;32.0336700337
1;2;Champagne;42;1;32.75
2;3;Picardie;420;10;29.2427184466
3;4;Haute-Normandie;168;4;26.4155844156
4;5;Centre;168;4;40.0987654321
5;6;Basse-Normandie;210;5;32.780952381
6;7;Bourgogne;42;1;56.25
7;8;Nord;210;5;38.1777777778
8;9;Lorraine;378;9;29.9303797468
9;10;Alsace;252;6;30.4910714286
10;11;Franche Comté;84;2;29.625
11;12;Pays de la Loire;504;12;39.3122362869
12;13;Bretagne;294;7;36.4122137405
13;14;Poitou Charentes;126;3;36.1764705882
14;15;Aquitaine;462;11;29.9014778325
15;16;Midi-Pyrénées;294;7;31.3873239437
16;17;limousin;42;1;20.0
17;18;Rhône-Alpes;840;20;32.2035175879
18;19;Auvergne;126;3;24.1935483871
19;20;Languedoc;168;4;31.5333333333
20;21;Provence Côte d'Azur;504;12;34.0882352941
