;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;77;77;36.1232876712
1;2;Champagne;5;5;50.0
2;3;Picardie;12;12;41.6666666667
3;4;Haute-Normandie;21;21;36.3125
4;5;Centre;13;13;64.5454545455
5;6;Basse-Normandie;11;11;46.0
6;7;Bourgogne;6;6;60.0
7;8;Nord;11;11;29.6
8;9;Lorraine;15;15;46.0
9;10;Alsace;5;5;30.0
10;11;Franche Comté;4;4;35.0
11;12;Pays de la Loire;28;28;41.92
12;13;Bretagne;32;32;35.8620689655
13;14;Poitou Charentes;8;8;34.375
14;15;Aquitaine;25;25;48.6
15;16;Midi-Pyrénées;19;19;36.8823529412
16;17;limousin;3;3;40.0
17;18;Rhône-Alpes;43;43;40.3902439024
18;19;Auvergne;9;9;38.3333333333
19;20;Languedoc;25;25;38.2
20;21;Provence Côte d'Azur;24;24;37.3913043478
