;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;13;13;19.3333333333
1;2;Champagne;2;2;15.0
2;3;Picardie;2;2;15.0
3;4;Haute-Normandie;2;2;30.0
4;5;Centre;6;6;26.0
5;6;Basse-Normandie;2;2;25.0
6;7;Bourgogne;3;3;7.5
7;8;Nord;5;5;22.5
8;9;Lorraine;8;8;15.7142857143
9;10;Alsace;2;2;15.0
10;11;Franche Comté;15;15;20.7272727273
11;12;Pays de la Loire;5;5;26.6666666667
12;13;Bretagne;6;6;8.75
13;14;Poitou Charentes;9;9;20.5555555556
14;15;Aquitaine;7;7;16.6666666667
15;16;Midi-Pyrénées;5;5;13.4
16;17;limousin;1;1;
17;18;Rhône-Alpes;12;12;19.125
18;19;Auvergne;4;4;17.5
19;20;Languedoc;5;5;18.6666666667
20;21;Provence Côte d'Azur;3;3;30.0
