;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;48;8;36.5789473684
1;2;Champagne;36;6;34.375
2;3;Picardie;12;2;25.0
3;4;Haute-Normandie;24;4;27.0
4;5;Centre;36;6;30.3571428571
5;6;Basse-Normandie;24;4;26.3636363636
6;7;Bourgogne;12;2;30.0
7;8;Nord;90;15;33.0571428571
8;9;Lorraine;30;5;21.7857142857
9;10;Alsace;24;4;29.4444444444
10;11;Franche Comté;6;1;18.0
11;12;Pays de la Loire;12;2;26.6666666667
12;13;Bretagne;6;1;67.5
13;14;Poitou Charentes;18;3;32.875
14;15;Aquitaine;6;1;30.0
15;16;Midi-Pyrénées;12;2;39.0
16;17;limousin;24;4;33.1428571429
17;18;Rhône-Alpes;30;5;36.1538461538
18;19;Auvergne;6;1;36.6666666667
19;20;Languedoc;18;3;66.6666666667
20;21;Provence Côte d'Azur;24;4;45.5555555556
