;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;64;64;35.9375
1;2;Champagne;19;19;41.1764705882
2;3;Picardie;11;11;38.0
3;4;Haute-Normandie;3;3;36.6666666667
4;5;Centre;28;28;42.5
5;6;Basse-Normandie;12;12;37.7272727273
6;7;Bourgogne;3;3;35.0
7;8;Nord;32;32;33.1034482759
8;9;Lorraine;14;14;28.3846153846
9;10;Alsace;4;4;60.0
10;11;Franche Comté;5;5;31.75
11;12;Pays de la Loire;11;11;34.5
12;13;Bretagne;8;8;38.75
13;14;Poitou Charentes;8;8;71.25
14;15;Aquitaine;5;5;30.0
15;16;Midi-Pyrénées;5;5;37.0
16;17;limousin;2;2;45.0
17;18;Rhône-Alpes;11;11;30.9090909091
18;19;Auvergne;6;6;49.1666666667
19;20;Languedoc;20;20;32.8947368421
20;21;Provence Côte d'Azur;18;18;42.9411764706
