;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;48;48;35.4255319149
1;2;Champagne;7;7;38.2857142857
2;3;Picardie;9;9;36.6666666667
3;4;Haute-Normandie;17;17;38.75
4;5;Centre;6;6;37.5
5;6;Basse-Normandie;8;8;44.375
6;7;Bourgogne;6;6;63.0
7;8;Nord;13;13;34.2307692308
8;9;Lorraine;13;13;30.0833333333
9;10;Alsace;6;6;34.8333333333
10;11;Franche Comté;3;3;28.3333333333
11;12;Pays de la Loire;14;14;35.7142857143
12;13;Bretagne;17;17;42.0588235294
13;14;Poitou Charentes;16;16;38.75
14;15;Aquitaine;18;18;35.9375
15;16;Midi-Pyrénées;9;9;35.0
16;17;limousin;1;1;20.0
17;18;Rhône-Alpes;31;31;34.0344827586
18;19;Auvergne;9;9;42.1428571429
19;20;Languedoc;12;12;40.4166666667
20;21;Provence Côte d'Azur;20;20;38.5294117647
