;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;372;62;31.7714285714
1;2;Champagne;6;1;25.0
2;3;Picardie;60;10;28.2333333333
3;4;Haute-Normandie;24;4;25.0833333333
4;5;Centre;24;4;30.6666666667
5;6;Basse-Normandie;30;5;31.2
6;7;Bourgogne;6;1;35.0
7;8;Nord;30;5;57.6428571429
8;9;Lorraine;54;9;35.44
9;10;Alsace;36;6;30.9375
10;11;Franche Comté;12;2;28.3333333333
11;12;Pays de la Loire;72;12;35.6666666667
12;13;Bretagne;42;7;42.8947368421
13;14;Poitou Charentes;18;3;41.1111111111
14;15;Aquitaine;66;11;29.1935483871
15;16;Midi-Pyrénées;42;7;28.75
16;17;limousin;6;1;13.3333333333
17;18;Rhône-Alpes;120;20;32.5
18;19;Auvergne;18;3;20.5555555556
19;20;Languedoc;24;4;27.0
20;21;Provence Côte d'Azur;72;12;41.4285714286
