;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;360;60;29.6066666667
1;2;Champagne;24;4;24.5
2;3;Picardie;132;22;35.4193548387
3;4;Haute-Normandie;78;13;33.5333333333
4;5;Centre;54;9;38.8636363636
5;6;Basse-Normandie;72;12;30.4285714286
6;7;Bourgogne;54;9;34.8
7;8;Nord;54;9;26.3043478261
8;9;Lorraine;102;17;35.2682926829
9;10;Alsace;72;12;27.5757575758
10;11;Franche Comté;48;8;29.347826087
11;12;Pays de la Loire;156;26;33.0
12;13;Bretagne;102;17;30.9555555556
13;14;Poitou Charentes;60;10;25.5172413793
14;15;Aquitaine;126;21;31.7272727273
15;16;Midi-Pyrénées;48;8;27.8947368421
16;17;limousin;24;4;59.0909090909
17;18;Rhône-Alpes;276;46;29.3684210526
18;19;Auvergne;48;8;37.0454545455
19;20;Languedoc;120;20;27.137254902
20;21;Provence Côte d'Azur;168;28;29.9066666667
