;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;29;29;37.4285714286
1;2;Champagne;6;6;35.8333333333
2;3;Picardie;11;11;30.0
3;4;Haute-Normandie;12;12;38.5
4;5;Centre;13;13;27.4615384615
5;6;Basse-Normandie;8;8;32.5
6;7;Bourgogne;7;7;43.5714285714
7;8;Nord;14;14;56.4285714286
8;9;Lorraine;20;20;29.25
9;10;Alsace;9;9;50.1111111111
10;11;Franche Comté;3;3;21.6666666667
11;12;Pays de la Loire;15;15;34.2307692308
12;13;Bretagne;17;17;34.7058823529
13;14;Poitou Charentes;13;13;35.3846153846
14;15;Aquitaine;27;27;32.6923076923
15;16;Midi-Pyrénées;14;14;46.25
16;17;limousin;2;2;45.0
17;18;Rhône-Alpes;22;22;34.4285714286
18;19;Auvergne;7;7;43.3333333333
19;20;Languedoc;18;18;39.4117647059
20;21;Provence Côte d'Azur;15;15;62.3333333333
