;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;282;282;38.0950570342
1;2;Champagne;59;59;40.6140350877
2;3;Picardie;69;69;35.2941176471
3;4;Haute-Normandie;53;53;34.5510204082
4;5;Centre;90;90;36.0476190476
5;6;Basse-Normandie;50;50;40.8333333333
6;7;Bourgogne;36;36;40.7142857143
7;8;Nord;100;100;35.6914893617
8;9;Lorraine;80;80;44.5
9;10;Alsace;45;45;28.7
10;11;Franche Comté;51;51;39.2448979592
11;12;Pays de la Loire;100;100;42.7010309278
12;13;Bretagne;101;101;40.0515463918
13;14;Poitou Charentes;74;74;37.7058823529
14;15;Aquitaine;97;97;41.2580645161
15;16;Midi-Pyrénées;75;75;40.3466666667
16;17;limousin;17;17;35.2941176471
17;18;Rhône-Alpes;145;145;38.1231884058
18;19;Auvergne;43;43;33.0476190476
19;20;Languedoc;112;112;37.1274509804
20;21;Provence Côte d'Azur;96;96;34.5054945055
