;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;1914;319;32.7064327485
1;2;Champagne;420;70;33.2571428571
2;3;Picardie;474;79;35.9672897196
3;4;Haute-Normandie;474;79;34.3160377358
4;5;Centre;678;113;31.1296928328
5;6;Basse-Normandie;516;86;30.387755102
6;7;Bourgogne;192;32;30.7411764706
7;8;Nord;762;127;26.8265895954
8;9;Lorraine;684;114;30.4782608696
9;10;Alsace;444;74;33.8421052632
10;11;Franche Comté;480;80;31.9774774775
11;12;Pays de la Loire;750;125;31.4100294985
12;13;Bretagne;714;119;31.1595092025
13;14;Poitou Charentes;540;90;34.1828793774
14;15;Aquitaine;882;147;31.5714285714
15;16;Midi-Pyrénées;468;78;33.9174757282
16;17;limousin;162;27;31.4736842105
17;18;Rhône-Alpes;1188;198;31.6044362292
18;19;Auvergne;444;74;30.0441176471
19;20;Languedoc;852;142;30.3043478261
20;21;Provence Côte d'Azur;786;131;34.4798927614
