;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;6;6;28.3333333333
1;2;Champagne;4;4;37.5
2;3;Picardie;2;2;37.5
3;4;Haute-Normandie;1;1;30.0
4;5;Centre;9;9;25.0
5;6;Basse-Normandie;1;1;45.0
6;7;Bourgogne;2;2;25.0
7;8;Nord;6;6;30.0
8;9;Lorraine;7;7;40.0
9;10;Alsace;2;2;32.5
10;11;Franche Comté;4;4;65.0
11;12;Pays de la Loire;7;7;77.6666666667
12;13;Bretagne;7;7;28.5714285714
13;14;Poitou Charentes;4;4;32.5
14;15;Aquitaine;14;14;33.3333333333
15;16;Midi-Pyrénées;6;6;61.6666666667
16;17;limousin;2;2;45.0
17;18;Rhône-Alpes;8;8;45.7142857143
18;19;Auvergne;6;6;30.0
19;20;Languedoc;10;10;35.0
20;21;Provence Côte d'Azur;6;6;26.5
