;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;34;34;39.125
1;2;Champagne;2;2;32.5
2;3;Picardie;5;5;30.0
3;4;Haute-Normandie;14;14;32.9166666667
4;5;Centre;8;8;31.875
5;6;Basse-Normandie;6;6;34.1666666667
6;7;Bourgogne;4;4;28.75
7;8;Nord;5;5;32.0
8;9;Lorraine;5;5;31.0
9;10;Alsace;2;2;25.0
10;11;Franche Comté;2;2;58.5
11;12;Pays de la Loire;11;11;33.0
12;13;Bretagne;16;16;46.6
13;14;Poitou Charentes;4;4;42.5
14;15;Aquitaine;11;11;35.9090909091
15;16;Midi-Pyrénées;7;7;35.7142857143
16;17;limousin;1;1;30.0
17;18;Rhône-Alpes;23;23;36.8181818182
18;19;Auvergne;4;4;53.75
19;20;Languedoc;14;14;28.9285714286
20;21;Provence Côte d'Azur;14;14;34.1666666667
