;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;636;106;33.1025641026
1;2;Champagne;252;42;30.3148148148
2;3;Picardie;102;17;34.1111111111
3;4;Haute-Normandie;42;7;32.6666666667
4;5;Centre;270;45;31.53125
5;6;Basse-Normandie;102;17;28.0487804878
6;7;Bourgogne;48;8;32.380952381
7;8;Nord;342;57;29.3496503497
8;9;Lorraine;126;21;30.1153846154
9;10;Alsace;48;8;31.8947368421
10;11;Franche Comté;54;9;27.6666666667
11;12;Pays de la Loire;168;28;30.3896103896
12;13;Bretagne;126;21;38.5087719298
13;14;Poitou Charentes;90;15;29.0909090909
14;15;Aquitaine;114;19;39.3947368421
15;16;Midi-Pyrénées;48;8;34.3181818182
16;17;limousin;12;2;22.0
17;18;Rhône-Alpes;108;18;30.3125
18;19;Auvergne;66;11;34.3333333333
19;20;Languedoc;252;42;31.5
20;21;Provence Côte d'Azur;198;33;33.4666666667
