;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;11;11;47.7272727273
1;2;Champagne;2;2;30.0
2;3;Picardie;4;4;30.0
3;4;Haute-Normandie;5;5;35.0
4;5;Centre;6;6;49.1666666667
5;6;Basse-Normandie;2;2;30.0
6;7;Bourgogne;2;2;30.0
7;8;Nord;7;7;25.0
8;9;Lorraine;6;6;39.1666666667
9;10;Alsace;6;6;56.6666666667
10;11;Franche Comté;4;4;35.0
11;12;Pays de la Loire;10;10;39.5
12;13;Bretagne;7;7;55.7142857143
13;14;Poitou Charentes;5;5;26.25
14;15;Aquitaine;10;10;45.5555555556
15;16;Midi-Pyrénées;4;4;35.0
16;17;limousin;2;2;87.5
17;18;Rhône-Alpes;15;15;34.2307692308
18;19;Auvergne;1;1;10.0
19;20;Languedoc;13;13;41.1538461538
20;21;Provence Côte d'Azur;4;4;46.5
