;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;72;12;34.9130434783
1;2;Champagne;18;3;40.7142857143
2;3;Picardie;30;5;28.3333333333
3;4;Haute-Normandie;24;4;31.1111111111
4;5;Centre;60;10;34.1538461538
5;6;Basse-Normandie;18;3;27.8571428571
6;7;Bourgogne;36;6;31.4285714286
7;8;Nord;42;7;23.6111111111
8;9;Lorraine;36;6;27.0588235294
9;10;Alsace;24;4;37.9090909091
10;11;Franche Comté;18;3;21.6666666667
11;12;Pays de la Loire;54;9;30.5217391304
12;13;Bretagne;24;4;25.9090909091
13;14;Poitou Charentes;72;12;41.0
14;15;Aquitaine;30;5;46.6666666667
15;16;Midi-Pyrénées;60;10;32.3076923077
16;17;limousin;12;2;39.1666666667
17;18;Rhône-Alpes;30;5;32.2727272727
18;19;Auvergne;24;4;50.0
19;20;Languedoc;48;8;28.1818181818
20;21;Provence Côte d'Azur;36;6;32.8125
