;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;60;60;33.8653846154
1;2;Champagne;4;4;28.75
2;3;Picardie;22;22;48.0952380952
3;4;Haute-Normandie;13;13;42.8181818182
4;5;Centre;9;9;35.0
5;6;Basse-Normandie;12;12;41.3636363636
6;7;Bourgogne;9;9;39.375
7;8;Nord;9;9;42.8571428571
8;9;Lorraine;17;17;45.0714285714
9;10;Alsace;12;12;29.5454545455
10;11;Franche Comté;8;8;35.625
11;12;Pays de la Loire;26;26;39.4
12;13;Bretagne;17;17;34.375
13;14;Poitou Charentes;10;10;31.5
14;15;Aquitaine;21;21;35.7894736842
15;16;Midi-Pyrénées;8;8;31.6666666667
16;17;limousin;4;4;101.25
17;18;Rhône-Alpes;46;46;35.0
18;19;Auvergne;8;8;37.8571428571
19;20;Languedoc;20;20;30.0
20;21;Provence Côte d'Azur;28;28;38.9230769231
