;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;504;12;34.6564102564
1;2;Champagne;126;3;43.8596491228
2;3;Picardie;210;5;28.6931818182
3;4;Haute-Normandie;168;4;34.661971831
4;5;Centre;420;10;34.9329608939
5;6;Basse-Normandie;126;3;39.7826086957
6;7;Bourgogne;252;6;30.898989899
7;8;Nord;294;7;22.890625
8;9;Lorraine;252;6;30.3448275862
9;10;Alsace;168;4;29.425
10;11;Franche Comté;126;3;27.131147541
11;12;Pays de la Loire;378;9;28.1556886228
12;13;Bretagne;168;4;26.8125
13;14;Poitou Charentes;504;12;42.3193277311
14;15;Aquitaine;210;5;32.247311828
15;16;Midi-Pyrénées;420;10;31.3842105263
16;17;limousin;84;2;40.1315789474
17;18;Rhône-Alpes;210;5;35.8850574713
18;19;Auvergne;168;4;36.1875
19;20;Languedoc;336;8;28.1879194631
20;21;Provence Côte d'Azur;252;6;29.6902654867
