;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;43;43;19.4651162791
1;2;Champagne;3;3;20.0
2;3;Picardie;7;7;15.0
3;4;Haute-Normandie;7;7;15.3333333333
4;5;Centre;5;5;15.0
5;6;Basse-Normandie;5;5;16.0
6;7;Bourgogne;2;2;15.0
7;8;Nord;6;6;19.8
8;9;Lorraine;10;10;16.5
9;10;Alsace;3;3;20.0
10;11;Franche Comté;2;2;12.5
11;12;Pays de la Loire;17;17;22.1764705882
12;13;Bretagne;16;16;17.5
13;14;Poitou Charentes;4;4;20.0
14;15;Aquitaine;14;14;22.4615384615
15;16;Midi-Pyrénées;12;12;15.0909090909
16;17;limousin;2;2;25.0
17;18;Rhône-Alpes;20;20;22.5
18;19;Auvergne;5;5;24.0
19;20;Languedoc;11;11;16.7
20;21;Provence Côte d'Azur;10;10;17.125
