;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;198;33;27.2962962963
1;2;Champagne;96;16;38.1944444444
2;3;Picardie;96;16;28.6304347826
3;4;Haute-Normandie;66;11;26.9696969697
4;5;Centre;78;13;30.0
5;6;Basse-Normandie;84;14;32.6829268293
6;7;Bourgogne;30;5;28.6666666667
7;8;Nord;96;16;23.8837209302
8;9;Lorraine;102;17;27.7173913043
9;10;Alsace;90;15;26.4411764706
10;11;Franche Comté;18;3;71.875
11;12;Pays de la Loire;132;22;28.2352941176
12;13;Bretagne;144;24;36.7741935484
13;14;Poitou Charentes;96;16;36.8421052632
14;15;Aquitaine;156;26;29.8507462687
15;16;Midi-Pyrénées;78;13;29.8529411765
16;17;limousin;18;3;23.75
17;18;Rhône-Alpes;144;24;26.3225806452
18;19;Auvergne;54;9;32.1666666667
19;20;Languedoc;108;18;26.0465116279
20;21;Provence Côte d'Azur;108;18;39.1666666667
