;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;62;62;41.8275862069
1;2;Champagne;1;1;30.0
2;3;Picardie;10;10;30.5
3;4;Haute-Normandie;4;4;36.5
4;5;Centre;4;4;40.0
5;6;Basse-Normandie;5;5;34.6
6;7;Bourgogne;1;1;60.0
7;8;Nord;5;5;123.75
8;9;Lorraine;9;9;40.625
9;10;Alsace;6;6;39.0
10;11;Franche Comté;2;2;17.5
11;12;Pays de la Loire;12;12;48.1818181818
12;13;Bretagne;7;7;59.1666666667
13;14;Poitou Charentes;3;3;55.0
14;15;Aquitaine;11;11;33.0
15;16;Midi-Pyrénées;7;7;32.8571428571
16;17;limousin;1;1;15.0
17;18;Rhône-Alpes;20;20;42.3684210526
18;19;Auvergne;3;3;26.6666666667
19;20;Languedoc;4;4;32.5
20;21;Provence Côte d'Azur;12;12;33.75
