;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;37;37;24.5172413793
1;2;Champagne;4;4;15.0
2;3;Picardie;6;6;25.2
3;4;Haute-Normandie;8;8;16.0
4;5;Centre;12;12;19.4444444444
5;6;Basse-Normandie;5;5;20.0
6;7;Bourgogne;2;2;20.0
7;8;Nord;17;17;20.6875
8;9;Lorraine;13;13;22.2222222222
9;10;Alsace;19;19;22.0
10;11;Franche Comté;10;10;21.6666666667
11;12;Pays de la Loire;23;23;19.5714285714
12;13;Bretagne;14;14;27.0
13;14;Poitou Charentes;9;9;21.1111111111
14;15;Aquitaine;16;16;25.3846153846
15;16;Midi-Pyrénées;10;10;17.8571428571
16;17;limousin;6;6;25.0
17;18;Rhône-Alpes;31;31;27.4090909091
18;19;Auvergne;8;8;24.2857142857
19;20;Languedoc;20;20;16.3888888889
20;21;Provence Côte d'Azur;9;9;19.375
