;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;636;106;32.2720306513
1;2;Champagne;252;42;37.1709401709
2;3;Picardie;102;17;34.0909090909
3;4;Haute-Normandie;42;7;36.6666666667
4;5;Centre;270;45;36.6699029126
5;6;Basse-Normandie;102;17;36.6136363636
6;7;Bourgogne;48;8;26.8181818182
7;8;Nord;342;57;29.7666666667
8;9;Lorraine;126;21;35.0892857143
9;10;Alsace;48;8;32.3684210526
10;11;Franche Comté;54;9;27.3846153846
11;12;Pays de la Loire;168;28;33.8888888889
12;13;Bretagne;126;21;35.2280701754
13;14;Poitou Charentes;90;15;29.6511627907
14;15;Aquitaine;114;19;37.5510204082
15;16;Midi-Pyrénées;48;8;28.9130434783
16;17;limousin;12;2;30.0
17;18;Rhône-Alpes;108;18;26.8301886792
18;19;Auvergne;66;11;37.2903225806
19;20;Languedoc;252;42;31.2454545455
20;21;Provence Côte d'Azur;198;33;32.1666666667
