;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;12;12;36.25
1;2;Champagne;3;3;50.0
2;3;Picardie;5;5;30.0
3;4;Haute-Normandie;4;4;42.75
4;5;Centre;10;10;48.3333333333
5;6;Basse-Normandie;3;3;60.0
6;7;Bourgogne;6;6;29.3333333333
7;8;Nord;7;7;23.3333333333
8;9;Lorraine;6;6;39.0
9;10;Alsace;4;4;46.25
10;11;Franche Comté;3;3;31.6666666667
11;12;Pays de la Loire;9;9;31.25
12;13;Bretagne;4;4;37.5
13;14;Poitou Charentes;12;12;51.6666666667
14;15;Aquitaine;5;5;45.0
15;16;Midi-Pyrénées;10;10;42.0
16;17;limousin;2;2;37.5
17;18;Rhône-Alpes;5;5;41.0
18;19;Auvergne;4;4;43.75
19;20;Languedoc;8;8;28.5714285714
20;21;Provence Côte d'Azur;6;6;34.1666666667
