;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;19;19;28.3333333333
1;2;Champagne;8;8;48.5714285714
2;3;Picardie;7;7;29.0
3;4;Haute-Normandie;2;2;55.0
4;5;Centre;7;7;37.8571428571
5;6;Basse-Normandie;7;7;30.7142857143
6;7;Bourgogne;3;3;35.0
7;8;Nord;10;10;36.6666666667
8;9;Lorraine;8;8;28.5714285714
9;10;Alsace;3;3;37.5
10;11;Franche Comté;1;1;70.0
11;12;Pays de la Loire;9;9;23.3333333333
12;13;Bretagne;15;15;40.4166666667
13;14;Poitou Charentes;8;8;45.0
14;15;Aquitaine;4;4;36.6666666667
15;16;Midi-Pyrénées;8;8;32.8571428571
16;17;limousin;3;3;30.0
17;18;Rhône-Alpes;11;11;49.0
18;19;Auvergne;4;4;36.25
19;20;Languedoc;6;6;28.6
20;21;Provence Côte d'Azur;7;7;56.4285714286
