;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;26;26;18.6923076923
1;2;Champagne;4;4;16.25
2;3;Picardie;5;5;16.6
3;4;Haute-Normandie;8;8;14.375
4;5;Centre;3;3;15.0
5;6;Basse-Normandie;5;5;22.0
6;7;Bourgogne;3;3;11.6666666667
7;8;Nord;5;5;23.75
8;9;Lorraine;5;5;14.0
9;10;Alsace;4;4;7.0
10;11;Franche Comté;1;1;10.0
11;12;Pays de la Loire;6;6;16.6
12;13;Bretagne;8;8;16.875
13;14;Poitou Charentes;2;2;25.0
14;15;Aquitaine;8;8;23.25
15;16;Midi-Pyrénées;3;3;22.5
16;17;limousin;1;1;15.0
17;18;Rhône-Alpes;17;17;17.4666666667
18;19;Auvergne;1;1;15.0
19;20;Languedoc;8;8;16.875
20;21;Provence Côte d'Azur;10;10;21.5
