;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;33;33;28.9032258065
1;2;Champagne;16;16;33.0
2;3;Picardie;16;16;30.625
3;4;Haute-Normandie;11;11;31.3636363636
4;5;Centre;13;13;45.6923076923
5;6;Basse-Normandie;14;14;50.3571428571
6;7;Bourgogne;5;5;31.0
7;8;Nord;16;16;27.8571428571
8;9;Lorraine;17;17;28.75
9;10;Alsace;15;15;39.6153846154
10;11;Franche Comté;3;3;30.0
11;12;Pays de la Loire;22;22;41.25
12;13;Bretagne;24;24;38.9583333333
13;14;Poitou Charentes;16;16;43.0
14;15;Aquitaine;26;26;35.0
15;16;Midi-Pyrénées;13;13;36.6666666667
16;17;limousin;3;3;35.0
17;18;Rhône-Alpes;24;24;31.75
18;19;Auvergne;9;9;30.4444444444
19;20;Languedoc;18;18;36.4705882353
20;21;Provence Côte d'Azur;18;18;42.7777777778
