;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;19;19;19.8235294118
1;2;Champagne;8;8;22.1428571429
2;3;Picardie;7;7;14.4285714286
3;4;Haute-Normandie;2;2;30.0
4;5;Centre;7;7;22.0
5;6;Basse-Normandie;7;7;22.0
6;7;Bourgogne;3;3;23.3333333333
7;8;Nord;10;10;17.5555555556
8;9;Lorraine;8;8;27.1428571429
9;10;Alsace;3;3;20.0
10;11;Franche Comté;1;1;10.0
11;12;Pays de la Loire;9;9;21.3333333333
12;13;Bretagne;15;15;23.0
13;14;Poitou Charentes;8;8;24.375
14;15;Aquitaine;4;4;13.75
15;16;Midi-Pyrénées;8;8;12.25
16;17;limousin;3;3;12.5
17;18;Rhône-Alpes;11;11;15.2222222222
18;19;Auvergne;4;4;13.5
19;20;Languedoc;6;6;14.2
20;21;Provence Côte d'Azur;7;7;21.6666666667
