;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;32;32;16.75
1;2;Champagne;0;0;
2;3;Picardie;11;11;24.7
3;4;Haute-Normandie;9;9;12.5
4;5;Centre;5;5;17.5
5;6;Basse-Normandie;4;4;15.0
6;7;Bourgogne;5;5;13.75
7;8;Nord;4;4;16.6666666667
8;9;Lorraine;6;6;24.1666666667
9;10;Alsace;3;3;21.6666666667
10;11;Franche Comté;5;5;23.0
11;12;Pays de la Loire;8;8;19.4285714286
12;13;Bretagne;10;10;21.7
13;14;Poitou Charentes;4;4;13.75
14;15;Aquitaine;8;8;20.7142857143
15;16;Midi-Pyrénées;6;6;24.0
16;17;limousin;4;4;22.5
17;18;Rhône-Alpes;20;20;17.3333333333
18;19;Auvergne;5;5;15.0
19;20;Languedoc;10;10;17.0
20;21;Provence Côte d'Azur;14;14;21.5384615385
