;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;26;26;39.2
1;2;Champagne;4;4;35.0
2;3;Picardie;5;5;104.0
3;4;Haute-Normandie;8;8;38.75
4;5;Centre;3;3;50.0
5;6;Basse-Normandie;5;5;33.0
6;7;Bourgogne;3;3;36.6666666667
7;8;Nord;5;5;37.0
8;9;Lorraine;5;5;30.0
9;10;Alsace;4;4;33.75
10;11;Franche Comté;1;1;30.0
11;12;Pays de la Loire;6;6;34.0
12;13;Bretagne;8;8;32.5
13;14;Poitou Charentes;2;2;45.0
14;15;Aquitaine;8;8;54.375
15;16;Midi-Pyrénées;3;3;30.0
16;17;limousin;1;1;30.0
17;18;Rhône-Alpes;17;17;35.8235294118
18;19;Auvergne;1;1;30.0
19;20;Languedoc;8;8;33.75
20;21;Provence Côte d'Azur;10;10;33.8888888889
