;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;17;17;26.0
1;2;Champagne;6;6;24.0
2;3;Picardie;5;5;20.0
3;4;Haute-Normandie;3;3;26.6666666667
4;5;Centre;13;13;18.75
5;6;Basse-Normandie;2;2;15.0
6;7;Bourgogne;2;2;20.0
7;8;Nord;7;7;18.75
8;9;Lorraine;10;10;22.5
9;10;Alsace;5;5;17.5
10;11;Franche Comté;6;6;25.0
11;12;Pays de la Loire;7;7;18.6666666667
12;13;Bretagne;8;8;16.875
13;14;Poitou Charentes;10;10;20.2222222222
14;15;Aquitaine;17;17;18.5333333333
15;16;Midi-Pyrénées;11;11;23.1818181818
16;17;limousin;3;3;25.0
17;18;Rhône-Alpes;18;18;18.6
18;19;Auvergne;9;9;18.375
19;20;Languedoc;14;14;19.5833333333
20;21;Provence Côte d'Azur;10;10;15.0
