;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;18;18;17.6470588235
1;2;Champagne;4;4;12.5
2;3;Picardie;6;6;19.1666666667
3;4;Haute-Normandie;6;6;19.6666666667
4;5;Centre;14;14;28.0
5;6;Basse-Normandie;4;4;15.75
6;7;Bourgogne;5;5;10.0
7;8;Nord;9;9;21.875
8;9;Lorraine;12;12;22.2727272727
9;10;Alsace;4;4;30.0
10;11;Franche Comté;23;23;20.9090909091
11;12;Pays de la Loire;10;10;20.5555555556
12;13;Bretagne;9;9;18.75
13;14;Poitou Charentes;14;14;19.5384615385
14;15;Aquitaine;10;10;15.5
15;16;Midi-Pyrénées;12;12;20.4545454545
16;17;limousin;2;2;10.0
17;18;Rhône-Alpes;20;20;18.4210526316
18;19;Auvergne;7;7;15.7142857143
19;20;Languedoc;9;9;12.2222222222
20;21;Provence Côte d'Azur;6;6;19.0
