;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;106;106;37.9072164948
1;2;Champagne;42;42;37.4736842105
2;3;Picardie;17;17;43.0
3;4;Haute-Normandie;7;7;30.7142857143
4;5;Centre;45;45;37.5952380952
5;6;Basse-Normandie;17;17;48.2352941176
6;7;Bourgogne;8;8;31.25
7;8;Nord;57;57;32.1636363636
8;9;Lorraine;21;21;38.55
9;10;Alsace;8;8;37.625
10;11;Franche Comté;9;9;33.5555555556
11;12;Pays de la Loire;28;28;42.6785714286
12;13;Bretagne;21;21;42.0
13;14;Poitou Charentes;15;15;41.4285714286
14;15;Aquitaine;19;19;39.2222222222
15;16;Midi-Pyrénées;8;8;30.625
16;17;limousin;2;2;40.0
17;18;Rhône-Alpes;18;18;34.4444444444
18;19;Auvergne;11;11;40.4545454545
19;20;Languedoc;42;42;42.8974358974
20;21;Provence Côte d'Azur;33;33;37.3333333333
