;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;36;6;27.9411764706
1;2;Champagne;24;4;35.0
2;3;Picardie;12;2;28.0
3;4;Haute-Normandie;6;1;25.0
4;5;Centre;54;9;29.2307692308
5;6;Basse-Normandie;6;1;31.6666666667
6;7;Bourgogne;12;2;24.0
7;8;Nord;36;6;94.625
8;9;Lorraine;42;7;24.3333333333
9;10;Alsace;12;2;31.6666666667
10;11;Franche Comté;24;4;42.2222222222
11;12;Pays de la Loire;42;7;27.3333333333
12;13;Bretagne;42;7;34.5238095238
13;14;Poitou Charentes;24;4;24.1666666667
14;15;Aquitaine;84;14;29.0769230769
15;16;Midi-Pyrénées;36;6;40.0
16;17;limousin;12;2;31.6666666667
17;18;Rhône-Alpes;48;8;39.4285714286
18;19;Auvergne;36;6;28.0555555556
19;20;Languedoc;60;10;24.5
20;21;Provence Côte d'Azur;36;6;25.0
