;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;19;19;33.7647058824
1;2;Champagne;8;8;40.0
2;3;Picardie;7;7;37.8
3;4;Haute-Normandie;2;2;45.0
4;5;Centre;7;7;30.0
5;6;Basse-Normandie;7;7;32.8571428571
6;7;Bourgogne;3;3;53.3333333333
7;8;Nord;10;10;30.0
8;9;Lorraine;8;8;26.25
9;10;Alsace;3;3;18.3333333333
10;11;Franche Comté;1;1;30.0
11;12;Pays de la Loire;9;9;44.125
12;13;Bretagne;15;15;36.25
13;14;Poitou Charentes;8;8;50.0
14;15;Aquitaine;4;4;30.0
15;16;Midi-Pyrénées;8;8;30.625
16;17;limousin;3;3;28.3333333333
17;18;Rhône-Alpes;11;11;36.5
18;19;Auvergne;4;4;35.25
19;20;Languedoc;6;6;36.0
20;21;Provence Côte d'Azur;7;7;41.4285714286
