;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;108;18;32.7692307692
1;2;Champagne;24;4;19.5454545455
2;3;Picardie;36;6;30.3125
3;4;Haute-Normandie;36;6;28.25
4;5;Centre;84;14;34.4444444444
5;6;Basse-Normandie;24;4;39.0
6;7;Bourgogne;30;5;23.2142857143
7;8;Nord;54;9;26.1904761905
8;9;Lorraine;72;12;29.1176470588
9;10;Alsace;24;4;21.6666666667
10;11;Franche Comté;138;23;30.5147058824
11;12;Pays de la Loire;60;10;33.2
12;13;Bretagne;54;9;34.5454545455
13;14;Poitou Charentes;84;14;29.225
14;15;Aquitaine;60;10;34.3461538462
15;16;Midi-Pyrénées;72;12;35.9428571429
16;17;limousin;12;2;31.6666666667
17;18;Rhône-Alpes;120;20;30.8771929825
18;19;Auvergne;42;7;31.8421052632
19;20;Languedoc;54;9;27.5384615385
20;21;Provence Côte d'Azur;36;6;32.5
