;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;18;18;35.8333333333
1;2;Champagne;4;4;65.0
2;3;Picardie;6;6;31.6666666667
3;4;Haute-Normandie;6;6;31.6666666667
4;5;Centre;14;14;34.1666666667
5;6;Basse-Normandie;4;4;51.25
6;7;Bourgogne;5;5;30.0
7;8;Nord;9;9;32.5
8;9;Lorraine;12;12;30.8333333333
9;10;Alsace;4;4;18.75
10;11;Franche Comté;23;23;39.5652173913
11;12;Pays de la Loire;10;10;43.5
12;13;Bretagne;9;9;33.5714285714
13;14;Poitou Charentes;14;14;31.2142857143
14;15;Aquitaine;10;10;45.0
15;16;Midi-Pyrénées;12;12;43.2727272727
16;17;limousin;2;2;37.5
17;18;Rhône-Alpes;20;20;29.25
18;19;Auvergne;7;7;29.2857142857
19;20;Languedoc;9;9;36.6666666667
20;21;Provence Côte d'Azur;6;6;54.1666666667
