;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;37;37;24.0322580645
1;2;Champagne;4;4;28.3333333333
2;3;Picardie;6;6;22.0
3;4;Haute-Normandie;8;8;20.0
4;5;Centre;12;12;18.6363636364
5;6;Basse-Normandie;5;5;17.0
6;7;Bourgogne;2;2;17.5
7;8;Nord;17;17;23.3125
8;9;Lorraine;13;13;24.0
9;10;Alsace;19;19;21.7333333333
10;11;Franche Comté;10;10;16.4285714286
11;12;Pays de la Loire;23;23;15.9473684211
12;13;Bretagne;14;14;24.3571428571
13;14;Poitou Charentes;9;9;16.875
14;15;Aquitaine;16;16;23.0
15;16;Midi-Pyrénées;10;10;12.75
16;17;limousin;6;6;17.5
17;18;Rhône-Alpes;31;31;22.2222222222
18;19;Auvergne;8;8;20.0
19;20;Languedoc;20;20;15.8333333333
20;21;Provence Côte d'Azur;9;9;15.0
