;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;8;8;34.2857142857
1;2;Champagne;6;6;53.3333333333
2;3;Picardie;2;2;45.0
3;4;Haute-Normandie;4;4;32.5
4;5;Centre;6;6;32.0
5;6;Basse-Normandie;4;4;23.75
6;7;Bourgogne;2;2;
7;8;Nord;15;15;58.75
8;9;Lorraine;5;5;23.75
9;10;Alsace;4;4;20.0
10;11;Franche Comté;1;1;30.0
11;12;Pays de la Loire;2;2;40.0
12;13;Bretagne;1;1;60.0
13;14;Poitou Charentes;3;3;37.5
14;15;Aquitaine;1;1;30.0
15;16;Midi-Pyrénées;2;2;15.0
16;17;limousin;4;4;20.0
17;18;Rhône-Alpes;5;5;26.25
18;19;Auvergne;1;1;30.0
19;20;Languedoc;3;3;90.0
20;21;Provence Côte d'Azur;4;4;60.0
