;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;282;282;37.9011857708
1;2;Champagne;59;59;35.8181818182
2;3;Picardie;69;69;36.3492063492
3;4;Haute-Normandie;53;53;36.7333333333
4;5;Centre;90;90;47.1688311688
5;6;Basse-Normandie;50;50;40.7111111111
6;7;Bourgogne;36;36;41.8787878788
7;8;Nord;100;100;36.2197802198
8;9;Lorraine;80;80;36.4857142857
9;10;Alsace;45;45;32.45
10;11;Franche Comté;51;51;35.1020408163
11;12;Pays de la Loire;100;100;40.4666666667
12;13;Bretagne;101;101;38.9893617021
13;14;Poitou Charentes;74;74;38.5211267606
14;15;Aquitaine;97;97;37.6829268293
15;16;Midi-Pyrénées;75;75;35.4285714286
16;17;limousin;17;17;46.25
17;18;Rhône-Alpes;145;145;38.4328358209
18;19;Auvergne;43;43;41.7435897436
19;20;Languedoc;112;112;34.4951456311
20;21;Provence Côte d'Azur;96;96;35.0337078652
