;reg_code;reg_name;entries_num;indiv_num;mean_duree
0;1;Région Parisienne;32;32;31.03125
1;2;Champagne;0;0;
2;3;Picardie;11;11;44.5454545455
3;4;Haute-Normandie;9;9;35.125
4;5;Centre;5;5;40.0
5;6;Basse-Normandie;4;4;41.25
6;7;Bourgogne;5;5;58.0
7;8;Nord;4;4;20.0
8;9;Lorraine;6;6;30.0
9;10;Alsace;3;3;33.3333333333
10;11;Franche Comté;5;5;34.0
11;12;Pays de la Loire;8;8;27.8571428571
12;13;Bretagne;10;10;36.5
13;14;Poitou Charentes;4;4;27.5
14;15;Aquitaine;8;8;35.0
15;16;Midi-Pyrénées;6;6;47.5
16;17;limousin;4;4;42.5
17;18;Rhône-Alpes;20;20;30.8421052632
18;19;Auvergne;5;5;68.0
19;20;Languedoc;10;10;45.0
20;21;Provence Côte d'Azur;14;14;33.8461538462
